,months_as_customer,policy_deductable,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,injury_claim,property_claim,vehicle_claim,policy_csl,insured_sex,insured_education_level,incident_severity,property_damage,police_report_available,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,policy_annual_premium,Cluster,Labels
48,-0.2587910102115752,-0.3831305140884606,2.6418259167973632,-0.9422630056295133,0.8463485045139969,-1.0466705851686193,-0.8369194425993867,1.1941005027976794,-1.2599458547300009,-1.3045786808486044,-1.3972699363940393,-1.8800942798546318,5.0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1123.87,1,0
49,-0.10863922954274323,-0.3831305140884606,-0.5897654187345795,-0.9422630056295133,-0.7234160726175419,0.9388833704358074,-0.8369194425993867,-1.4017701554581457,-1.2599458547300009,1.4354822101121463,0.0026567952571482393,0.7057121405675162,1.0,0,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1245.89,0,0
50,1.0925750158079124,-0.3831305140884606,-0.5897654187345795,1.0450200823751186,0.8463485045139969,-1.0466705851686193,-0.8369194425993867,-0.1038348263302331,0.6490630160730306,-0.2281936306434852,1.0980739166659608,0.6226643431233012,2.5,1,6,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1406.91,0,1
51,0.20932924716772447,1.2132466279467917,1.4299791659728847,-0.9422630056295133,0.8463485045139969,-0.6211947375390994,-0.8369194425993867,-1.4017701554581457,-1.2599458547300009,-1.3102438653233681,-1.4034010023720738,-1.996576904841323,2.5,1,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1197.22,1,1
52,-0.6209217753540522,1.2132466279467917,1.4299791659728847,0.3664356133003663,0.8463485045139969,-0.7630200200822727,1.065170199671947,1.1941005027976794,1.6035674514745464,-0.0034746464778550525,-0.7759885839532203,-0.9401442087814714,1.0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1413.14,1,0
53,0.4566380623869771,1.2132466279467917,1.8339280829143776,0.8809666942471565,-1.5842547116896761,-1.0466705851686193,-0.8369194425993867,-0.1038348263302331,0.6490630160730306,-0.26029634266714663,-0.2671101077763653,0.5493234310946439,2.5,0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1415.74,1,1
54,0.20932924716772447,-0.3831305140884606,1.8339280829143776,1.5185378162899184,-0.945442327943839,1.0807086529789807,-0.8369194425993867,-1.4017701554581457,-0.30544141932848506,-1.2120473344274625,-1.4299689549435561,-1.940492677995879,5.0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1583.91,1,0
55,0.4566380623869771,-0.3831305140884606,-0.5897654187345795,-0.9422630056295133,0.8463485045139969,0.9388833704358074,1.065170199671947,-1.4017701554581457,0.6490630160730306,-0.2470775788926978,-0.2528042871609517,0.5795226301652675,2.5,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1351.1,0,1
56,-0.5944244022948466,-0.3831305140884606,-0.5897654187345795,-0.9422630056295133,-2.1529535411219456,-1.755796997884486,1.065170199671947,-1.4017701554581457,-1.2599458547300009,2.59306823778888,-0.10157132636943653,0.5131922464922906,2.5,1,7,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1333.35,0,0
57,-0.347115587075594,-0.3831305140884606,-0.5897654187345795,-0.9422630056295133,0.8463485045139969,1.5061845006085006,1.065170199671947,1.1941005027976794,0.6490630160730306,0.3137756841089169,0.35417124466445377,-0.41543312492938594,1.0,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1137.03,0,0
58,-1.5659947477990535,-1.1813190851060869,-0.5897654187345795,-0.9422630056295133,0.8463485045139969,1.222533935522154,-0.8369194425993867,-0.1038348263302331,-0.30544141932848506,-0.9344532951640371,-0.9967069591624587,-0.9908357215071611,1.0,0,7,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1442.99,0,0
59,0.06800992418529438,-1.1813190851060869,-0.5897654187345795,-0.9422630056295133,-0.6844640979988933,0.2297569577199407,-0.8369194425993867,1.1941005027976794,-0.30544141932848506,-0.5699930939542336,-0.6022750479089124,-0.411658225045558,1.0,1,7,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1315.68,0,0
60,0.2711564509725376,-1.1813190851060869,1.0260302490313917,0.48947565439633783,0.8463485045139969,1.3643592180653275,-0.8369194425993867,1.1941005027976794,0.6490630160730306,0.03618164484549144,1.6703067412825046,1.2266483245357738,1.0,0,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1253.12,1,0
61,2.143637480489736,1.2132466279467917,-0.5897654187345795,-0.9422630056295133,-1.140202201037082,1.222533935522154,1.065170199671947,-0.1038348263302331,0.6490630160730306,1.881143388793564,2.050432831920637,2.1045821832317606,1.0,0,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1137.16,0,0
62,-1.2745236441477914,-1.1813190851060869,0.622081332089899,-0.9422630056295133,0.8463485045139969,-0.479369454995926,-0.8369194425993867,-0.1038348263302331,-1.2599458547300009,-0.5681046991293123,0.3623459993018329,0.1001103449191174,5.0,1,6,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1215.36,1,0
63,-0.7357437252772767,-0.3831305140884606,-0.5897654187345795,1.026377651906032,-0.43127626297767735,-1.0466705851686193,-0.8369194425993867,-0.1038348263302331,-0.30544141932848506,-1.2460384412760452,-1.3339155879543505,-1.9140683788090835,1.0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,936.61,0,0
64,-0.2146287217795658,1.2132466279467917,-0.5897654187345795,0.5976017511170402,-1.3154860868210008,-0.05389360736640598,-0.8369194425993867,-1.4017701554581457,0.6490630160730306,-0.6644128352002966,0.1538897560486634,-0.37390922620727846,2.5,0,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1301.13,0,1
65,2.373281380336185,1.2132466279467917,-0.5897654187345795,1.1345037486267342,0.8463485045139969,-0.05389360736640598,2.0162150208076137,-1.4017701554581457,-1.2599458547300009,0.5290526941499407,0.5871517518297609,0.08339293114787932,1.0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1131.4,0,1
66,-1.1861990672837726,-0.3831305140884606,1.4299791659728847,1.4290541500383025,0.8463485045139969,-1.755796997884486,1.065170199671947,-0.1038348263302331,0.6490630160730306,-0.36415805803781603,-0.37951298404032924,-0.0001941377083110734,5.0,1,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1199.44,1,0
